NI=269
NJ=49
NK=1
x,y,z,blockage,normalAxial,normalRadial,normalTangential,bladeMetalAngle,dbladeMetalAngle_dm,bladeLeanAngle,bladeGasPathAngle,rpm,streamwiseLength,spanwiseLength,bladePresent,numberBlades
2.048970e-02,5.160553e-02,0.000000e+00,7.367178e-01,4.763880e-01,-1.327147e-01,-8.691464e-01,4.501873e-01,-6.845682e+00,-1.983241e-01,2.838380e-01,-2.178900e+04,2.113521e-02,9.436041e-02,1.000000e+00,1.500000e+01
2.040311e-02,5.264690e-02,0.000000e+00,7.437140e-01,4.814214e-01,-1.277739e-01,-8.671110e-01,4.572865e-01,-6.831632e+00,-1.942996e-01,2.823226e-01,-2.178900e+04,2.103804e-02,1.104850e-01,1.000000e+00,1.500000e+01
2.031245e-02,5.373712e-02,0.000000e+00,7.507670e-01,4.867005e-01,-1.227295e-01,-8.648937e-01,4.647206e-01,-6.803489e+00,-1.899018e-01,2.807210e-01,-2.178900e+04,2.093634e-02,1.273659e-01,1.000000e+00,1.500000e+01
2.021755e-02,5.487846e-02,0.000000e+00,7.578574e-01,4.922390e-01,-1.175833e-01,-8.624738e-01,4.725013e-01,-6.763981e+00,-1.851295e-01,2.790274e-01,-2.178900e+04,2.082992e-02,1.450385e-01,1.000000e+00,1.500000e+01
2.011819e-02,5.607333e-02,0.000000e+00,7.649693e-01,4.980521e-01,-1.123293e-01,-8.598361e-01,4.806517e-01,-6.717644e+00,-1.800222e-01,2.772356e-01,-2.178900e+04,2.071854e-02,1.635399e-01,1.000000e+00,1.500000e+01
2.001417e-02,5.732424e-02,0.000000e+00,7.721049e-01,5.041554e-01,-1.069596e-01,-8.569614e-01,4.891697e-01,-6.672101e+00,-1.747440e-01,2.753390e-01,-2.178900e+04,2.060199e-02,1.829090e-01,1.000000e+00,1.500000e+01
1.990527e-02,5.863382e-02,0.000000e+00,7.792350e-01,5.105657e-01,-1.014629e-01,-8.538290e-01,4.980366e-01,-6.638646e+00,-1.693460e-01,2.733302e-01,-2.178900e+04,2.048003e-02,2.031865e-01,1.000000e+00,1.500000e+01
1.979127e-02,6.000482e-02,0.000000e+00,7.863579e-01,5.173009e-01,-9.582779e-02,-8.504164e-01,5.073453e-01,-6.609289e+00,-1.638687e-01,2.712012e-01,-2.178900e+04,2.035241e-02,2.244151e-01,1.000000e+00,1.500000e+01
1.967192e-02,6.144012e-02,0.000000e+00,7.935102e-01,5.243812e-01,-9.006154e-02,-8.466962e-01,5.171229e-01,-6.595729e+00,-1.583654e-01,2.689435e-01,-2.178900e+04,2.021888e-02,2.466392e-01,1.000000e+00,1.500000e+01
1.954697e-02,6.294273e-02,0.000000e+00,8.006906e-01,5.318212e-01,-8.418174e-02,-8.426437e-01,5.273942e-01,-6.609867e+00,-1.528728e-01,2.665476e-01,-2.178900e+04,2.007915e-02,2.699057e-01,1.000000e+00,1.500000e+01
1.941617e-02,6.451582e-02,0.000000e+00,8.078667e-01,5.396278e-01,-7.817479e-02,-8.382505e-01,5.381906e-01,-6.641195e+00,-1.475029e-01,2.640032e-01,-2.178900e+04,1.993296e-02,2.942634e-01,1.000000e+00,1.500000e+01
1.927922e-02,6.616268e-02,0.000000e+00,8.150368e-01,5.478089e-01,-7.207093e-02,-8.334804e-01,5.496280e-01,-6.643394e+00,-1.422677e-01,2.612991e-01,-2.178900e+04,1.978000e-02,3.197634e-01,1.000000e+00,1.500000e+01
1.913586e-02,6.788678e-02,0.000000e+00,8.221634e-01,5.563688e-01,-6.587080e-02,-8.283180e-01,5.615899e-01,-6.635325e+00,-1.362235e-01,2.584228e-01,-2.178900e+04,1.961998e-02,3.464594e-01,1.000000e+00,1.500000e+01
1.898577e-02,6.969174e-02,0.000000e+00,8.292598e-01,5.653196e-01,-5.966883e-02,-8.226904e-01,5.740039e-01,-6.639788e+00,-1.302356e-01,2.553607e-01,-2.178900e+04,1.945258e-02,3.744075e-01,1.000000e+00,1.500000e+01
1.882864e-02,7.158136e-02,0.000000e+00,8.363698e-01,5.746794e-01,-5.341924e-02,-8.166204e-01,5.869362e-01,-6.666959e+00,-1.245868e-01,2.520980e-01,-2.178900e+04,1.927745e-02,4.036663e-01,1.000000e+00,1.500000e+01
1.866414e-02,7.355959e-02,0.000000e+00,8.434072e-01,5.844801e-01,-4.721613e-02,-8.100154e-01,6.005181e-01,-6.720248e+00,-1.188192e-01,2.486179e-01,-2.178900e+04,1.909427e-02,4.342973e-01,1.000000e+00,1.500000e+01
1.849193e-02,7.563061e-02,0.000000e+00,8.505183e-01,5.947468e-01,-4.093599e-02,-8.028626e-01,6.149704e-01,-6.707971e+00,-1.131080e-01,2.449023e-01,-2.178900e+04,1.890266e-02,4.663649e-01,1.000000e+00,1.500000e+01
1.831164e-02,7.779875e-02,0.000000e+00,8.575609e-01,6.054928e-01,-3.438765e-02,-7.950864e-01,6.302368e-01,-6.632248e+00,-1.071566e-01,2.409307e-01,-2.178900e+04,1.870226e-02,4.999365e-01,1.000000e+00,1.500000e+01
1.813135e-02,7.996690e-02,0.000000e+00,8.642660e-01,6.162270e-01,-2.766644e-02,-7.870700e-01,6.453571e-01,-6.598252e+00,-1.007662e-01,2.368731e-01,-2.178900e+04,1.850206e-02,5.335081e-01,1.000000e+00,1.500000e+01
1.795914e-02,8.203791e-02,0.000000e+00,8.703536e-01,6.264676e-01,-2.117704e-02,-7.791434e-01,6.599029e-01,-6.624504e+00,-9.439442e-02,2.329143e-01,-2.178900e+04,1.831103e-02,5.655758e-01,1.000000e+00,1.500000e+01
1.779462e-02,8.401615e-02,0.000000e+00,8.759371e-01,6.362527e-01,-1.513120e-02,-7.713210e-01,6.740406e-01,-6.625474e+00,-8.879682e-02,2.290550e-01,-2.178900e+04,1.812874e-02,5.962068e-01,1.000000e+00,1.500000e+01
1.763750e-02,8.590576e-02,0.000000e+00,8.811587e-01,6.456059e-01,-9.596911e-03,-7.635854e-01,6.877778e-01,-6.557853e+00,-8.418280e-02,2.252955e-01,-2.178900e+04,1.795479e-02,6.254656e-01,1.000000e+00,1.500000e+01
1.748431e-02,8.771073e-02,0.000000e+00,8.859840e-01,6.545496e-01,-4.416651e-03,-7.560042e-01,7.006556e-01,-6.556370e+00,-8.030243e-02,2.216321e-01,-2.178900e+04,1.778909e-02,6.534177e-01,1.000000e+00,1.500000e+01
1.733496e-02,8.943483e-02,0.000000e+00,8.903870e-01,6.630810e-01,4.628120e-04,-7.485281e-01,7.130220e-01,-6.626248e+00,-7.608447e-02,2.180650e-01,-2.178900e+04,1.763126e-02,6.801215e-01,1.000000e+00,1.500000e+01
1.719256e-02,9.108169e-02,0.000000e+00,8.944003e-01,6.712043e-01,5.154438e-03,-7.412337e-01,7.252653e-01,-6.581786e+00,-7.175619e-02,2.145980e-01,-2.178900e+04,1.748062e-02,7.056287e-01,1.000000e+00,1.500000e+01
1.705650e-02,9.265478e-02,0.000000e+00,8.981016e-01,6.789385e-01,9.642273e-03,-7.341095e-01,7.368340e-01,-6.521765e+00,-6.746980e-02,2.112302e-01,-2.178900e+04,1.733687e-02,7.299933e-01,1.000000e+00,1.500000e+01
1.692576e-02,9.415739e-02,0.000000e+00,9.015654e-01,6.863001e-01,1.394326e-02,-7.271733e-01,7.477731e-01,-6.535834e+00,-6.302165e-02,2.079599e-01,-2.178900e+04,1.719975e-02,7.532673e-01,1.000000e+00,1.500000e+01
1.680082e-02,9.559269e-02,0.000000e+00,9.048294e-01,6.933017e-01,1.801973e-02,-7.204187e-01,7.583520e-01,-6.570216e+00,-5.885775e-02,2.047872e-01,-2.178900e+04,1.706891e-02,7.754988e-01,1.000000e+00,1.500000e+01
1.668147e-02,9.696369e-02,0.000000e+00,9.079027e-01,6.999652e-01,2.188568e-02,-7.138399e-01,7.686243e-01,-6.549284e+00,-5.494919e-02,2.017110e-01,-2.178900e+04,1.694403e-02,7.967343e-01,1.000000e+00,1.500000e+01
1.656747e-02,9.827327e-02,0.000000e+00,9.108161e-01,7.063077e-01,2.555902e-02,-7.074410e-01,7.784268e-01,-6.511568e+00,-5.102007e-02,1.987302e-01,-2.178900e+04,1.682485e-02,8.170186e-01,1.000000e+00,1.500000e+01
1.645857e-02,9.952418e-02,0.000000e+00,9.135365e-01,7.123368e-01,2.905031e-02,-7.012296e-01,7.876927e-01,-6.498439e+00,-4.699206e-02,1.958435e-01,-2.178900e+04,1.671111e-02,8.363941e-01,1.000000e+00,1.500000e+01
1.635456e-02,1.007191e-01,0.000000e+00,9.160778e-01,7.180663e-01,3.237938e-02,-6.952088e-01,7.965597e-01,-6.540443e+00,-4.312240e-02,1.930493e-01,-2.178900e+04,1.660255e-02,8.549016e-01,1.000000e+00,1.500000e+01
1.625520e-02,1.018604e-01,0.000000e+00,9.184214e-01,7.235121e-01,3.555901e-02,-6.893779e-01,8.054651e-01,-6.507673e+00,-3.949424e-02,1.903461e-01,-2.178900e+04,1.649894e-02,8.725800e-01,1.000000e+00,1.500000e+01
1.616029e-02,1.029506e-01,0.000000e+00,9.206299e-01,7.286972e-01,3.861504e-02,-6.837288e-01,8.137011e-01,-6.540944e+00,-3.611579e-02,1.877324e-01,-2.178900e+04,1.640004e-02,8.894664e-01,1.000000e+00,1.500000e+01
1.606959e-02,1.039920e-01,0.000000e+00,9.227364e-01,7.336248e-01,4.153293e-02,-6.782706e-01,8.216137e-01,-6.514877e+00,-3.381111e-02,1.852063e-01,-2.178900e+04,1.630565e-02,9.055964e-01,1.000000e+00,1.500000e+01
1.598223e-02,1.049867e-01,0.000000e+00,9.247730e-01,7.383123e-01,4.429942e-02,-6.729935e-01,8.288806e-01,-6.530298e+00,-3.123719e-02,1.827653e-01,-2.178900e+04,1.621563e-02,9.210047e-01,1.000000e+00,1.500000e+01
1.589785e-02,1.059369e-01,0.000000e+00,9.266677e-01,7.427663e-01,4.696359e-02,-6.678934e-01,8.361008e-01,-6.487174e+00,-2.816883e-02,1.804074e-01,-2.178900e+04,1.612979e-02,9.357240e-01,1.000000e+00,1.500000e+01
1.581730e-02,1.068444e-01,0.000000e+00,9.284376e-01,7.469978e-01,4.949498e-02,-6.629601e-01,8.430343e-01,-6.461563e+00,-2.528579e-02,1.781318e-01,-2.178900e+04,1.604785e-02,9.497838e-01,1.000000e+00,1.500000e+01
1.574044e-02,1.077114e-01,0.000000e+00,9.301358e-01,7.510298e-01,5.194913e-02,-6.582119e-01,8.495859e-01,-6.456432e+00,-2.249233e-02,1.759366e-01,-2.178900e+04,1.596963e-02,9.632136e-01,1.000000e+00,1.500000e+01
1.566698e-02,1.085395e-01,0.000000e+00,9.317211e-01,7.548578e-01,5.427686e-02,-6.536260e-01,8.559220e-01,-6.453290e+00,-1.931740e-02,1.738197e-01,-2.178900e+04,1.589496e-02,9.760418e-01,1.000000e+00,1.500000e+01
1.559681e-02,1.093304e-01,0.000000e+00,9.332116e-01,7.584599e-01,5.678757e-02,-6.492222e-01,8.620654e-01,-6.416743e+00,-1.698935e-02,1.717791e-01,-2.178900e+04,1.582368e-02,9.882954e-01,1.000000e+00,1.500000e+01
1.552980e-02,1.100860e-01,0.000000e+00,9.346306e-01,7.618790e-01,5.927734e-02,-6.449992e-01,8.677262e-01,-6.378051e+00,-1.682533e-02,1.698129e-01,-2.178900e+04,1.575564e-02,1.000000e+00,1.000000e+00,1.500000e+01
2.286971e-02,4.608557e-02,0.000000e+00,6.910988e-01,4.386302e-01,-1.715272e-01,-8.821448e-01,3.948146e-01,-6.968458e+00,-2.362373e-01,3.026683e-01,-2.178900e+04,2.366377e-02,0.000000e+00,1.000000e+00,1.500000e+01
2.280135e-02,4.683728e-02,0.000000e+00,6.973357e-01,4.422493e-01,-1.670244e-01,-8.811797e-01,4.001109e-01,-6.944024e+00,-2.342618e-01,3.015962e-01,-2.178900e+04,2.358671e-02,1.169899e-02,1.000000e+00,1.500000e+01
2.272978e-02,4.762424e-02,0.000000e+00,7.037474e-01,4.460419e-01,-1.623671e-01,-8.801478e-01,4.057093e-01,-6.910792e+00,-2.312158e-01,3.004664e-01,-2.178900e+04,2.350605e-02,2.394667e-02,1.000000e+00,1.500000e+01
2.265485e-02,4.844811e-02,0.000000e+00,7.102786e-01,4.500280e-01,-1.576854e-01,-8.789661e-01,4.115222e-01,-6.881448e+00,-2.256211e-01,2.992751e-01,-2.178900e+04,2.342163e-02,3.676876e-02,1.000000e+00,1.500000e+01
2.257641e-02,4.931062e-02,0.000000e+00,7.168646e-01,4.542090e-01,-1.529293e-01,-8.776460e-01,4.175406e-01,-6.849338e+00,-2.216142e-01,2.980186e-01,-2.178900e+04,2.333328e-02,5.019220e-02,1.000000e+00,1.500000e+01
2.249430e-02,5.021359e-02,0.000000e+00,7.235796e-01,4.585929e-01,-1.480346e-01,-8.762156e-01,4.238133e-01,-6.814341e+00,-2.176012e-01,2.966930e-01,-2.178900e+04,2.324081e-02,6.424521e-02,1.000000e+00,1.500000e+01
2.240833e-02,5.115890e-02,0.000000e+00,7.304137e-01,4.631929e-01,-1.430622e-01,-8.746253e-01,4.303716e-01,-6.781852e+00,-2.117868e-01,2.952937e-01,-2.178900e+04,2.314404e-02,7.895729e-02,1.000000e+00,1.500000e+01
2.231832e-02,5.214854e-02,0.000000e+00,7.372303e-01,4.680205e-01,-1.380279e-01,-8.728515e-01,4.372054e-01,-6.757836e+00,-2.067184e-01,2.938161e-01,-2.178900e+04,2.304275e-02,9.435938e-02,1.000000e+00,1.500000e+01
2.222410e-02,5.318460e-02,0.000000e+00,7.441268e-01,4.730852e-01,-1.328734e-01,-8.709164e-01,4.443552e-01,-6.734220e+00,-2.025044e-01,2.922552e-01,-2.178900e+04,2.293676e-02,1.104838e-01,1.000000e+00,1.500000e+01
2.212546e-02,5.426926e-02,0.000000e+00,7.510790e-01,4.784001e-01,-1.276020e-01,-8.688019e-01,4.518508e-01,-6.711049e+00,-1.978054e-01,2.906054e-01,-2.178900e+04,2.282583e-02,1.273645e-01,1.000000e+00,1.500000e+01
2.202219e-02,5.540478e-02,0.000000e+00,7.580831e-01,4.839785e-01,-1.222124e-01,-8.664905e-01,4.597442e-01,-6.686117e+00,-1.927487e-01,2.888609e-01,-2.178900e+04,2.270974e-02,1.450369e-01,1.000000e+00,1.500000e+01
2.191408e-02,5.659356e-02,0.000000e+00,7.651208e-01,4.898338e-01,-1.167012e-01,-8.639637e-01,4.680108e-01,-6.667103e+00,-1.874836e-01,2.870153e-01,-2.178900e+04,2.258826e-02,1.635381e-01,1.000000e+00,1.500000e+01
2.180090e-02,5.783809e-02,0.000000e+00,7.721868e-01,4.959799e-01,-1.110614e-01,-8.612013e-01,4.766720e-01,-6.635914e+00,-1.821600e-01,2.850616e-01,-2.178900e+04,2.246114e-02,1.829070e-01,1.000000e+00,1.500000e+01
2.168241e-02,5.914099e-02,0.000000e+00,7.792517e-01,5.024314e-01,-1.052826e-01,-8.581817e-01,4.857509e-01,-6.590007e+00,-1.766519e-01,2.829923e-01,-2.178900e+04,2.232812e-02,2.031843e-01,1.000000e+00,1.500000e+01
2.155836e-02,6.050499e-02,0.000000e+00,7.863138e-01,5.092034e-01,-9.935281e-02,-8.548879e-01,4.952690e-01,-6.542266e+00,-1.709388e-01,2.807993e-01,-2.178900e+04,2.218892e-02,2.244126e-01,1.000000e+00,1.500000e+01
2.142849e-02,6.193297e-02,0.000000e+00,7.934082e-01,5.163141e-01,-9.328734e-02,-8.512931e-01,5.052620e-01,-6.494580e+00,-1.652028e-01,2.784736e-01,-2.178900e+04,2.204328e-02,2.466366e-01,1.000000e+00,1.500000e+01
2.129254e-02,6.342792e-02,0.000000e+00,8.005288e-01,5.237779e-01,-8.711515e-02,-8.473707e-01,5.156260e-01,-6.467345e+00,-1.594932e-01,2.760055e-01,-2.178900e+04,2.189089e-02,2.699028e-01,1.000000e+00,1.500000e+01
2.115021e-02,6.499298e-02,0.000000e+00,8.076722e-01,5.316032e-01,-8.084020e-02,-8.431041e-01,5.264432e-01,-6.471336e+00,-1.538080e-01,2.733844e-01,-2.178900e+04,2.173145e-02,2.942602e-01,1.000000e+00,1.500000e+01
2.100120e-02,6.663145e-02,0.000000e+00,8.148348e-01,5.397944e-01,-7.445619e-02,-8.384830e-01,5.378221e-01,-6.503837e+00,-1.481785e-01,2.705987e-01,-2.178900e+04,2.156464e-02,3.197600e-01,1.000000e+00,1.500000e+01
2.084520e-02,6.834675e-02,0.000000e+00,8.219121e-01,5.483574e-01,-6.799347e-02,-8.334735e-01,5.498384e-01,-6.531160e+00,-1.420127e-01,2.676357e-01,-2.178900e+04,2.139013e-02,3.464557e-01,1.000000e+00,1.500000e+01
2.068189e-02,7.014251e-02,0.000000e+00,8.289697e-01,5.573103e-01,-6.150363e-02,-8.280072e-01,5.623903e-01,-6.531120e+00,-1.360659e-01,2.644813e-01,-2.178900e+04,2.120757e-02,3.744034e-01,1.000000e+00,1.500000e+01
2.051092e-02,7.202248e-02,0.000000e+00,8.360435e-01,5.666877e-01,-5.495445e-02,-8.220828e-01,5.755866e-01,-6.488532e+00,-1.302416e-01,2.611201e-01,-2.178900e+04,2.101660e-02,4.036619e-01,1.000000e+00,1.500000e+01
2.033193e-02,7.399063e-02,0.000000e+00,8.430556e-01,5.765357e-01,-4.839255e-02,-8.156174e-01,5.892761e-01,-6.464769e+00,-1.241021e-01,2.575349e-01,-2.178900e+04,2.081685e-02,4.342926e-01,1.000000e+00,1.500000e+01
2.014454e-02,7.605108e-02,0.000000e+00,8.501054e-01,5.868951e-01,-4.169823e-02,-8.085794e-01,6.036791e-01,-6.466666e+00,-1.178007e-01,2.537071e-01,-2.178900e+04,2.060792e-02,4.663599e-01,1.000000e+00,1.500000e+01
1.994837e-02,7.820817e-02,0.000000e+00,8.570584e-01,5.977631e-01,-3.470001e-02,-8.009066e-01,6.190579e-01,-6.425947e+00,-1.116310e-01,2.496156e-01,-2.178900e+04,2.038942e-02,4.999311e-01,1.000000e+00,1.500000e+01
1.975220e-02,8.036526e-02,0.000000e+00,8.637426e-01,6.086216e-01,-2.754670e-02,-7.929719e-01,6.345911e-01,-6.331900e+00,-1.052261e-01,2.454353e-01,-2.178900e+04,2.017114e-02,5.335023e-01,1.000000e+00,1.500000e+01
1.956481e-02,8.242571e-02,0.000000e+00,8.698446e-01,6.189605e-01,-2.066984e-02,-7.851295e-01,6.494178e-01,-6.254524e+00,-9.848683e-02,2.413570e-01,-2.178900e+04,1.996287e-02,5.655696e-01,1.000000e+00,1.500000e+01
1.938580e-02,8.439386e-02,0.000000e+00,8.754344e-01,6.288274e-01,-1.426025e-02,-7.773964e-01,6.635360e-01,-6.276436e+00,-9.213578e-02,2.373811e-01,-2.178900e+04,1.976414e-02,5.962003e-01,1.000000e+00,1.500000e+01
1.921484e-02,8.627384e-02,0.000000e+00,8.805990e-01,6.382532e-01,-8.345264e-03,-7.697638e-01,6.773352e-01,-6.249632e+00,-8.735185e-02,2.335080e-01,-2.178900e+04,1.957450e-02,6.254588e-01,1.000000e+00,1.500000e+01
1.904845e-02,8.806959e-02,0.000000e+00,8.854337e-01,6.472804e-01,-2.829794e-03,-7.622441e-01,6.905400e-01,-6.180943e+00,-8.365875e-02,2.297339e-01,-2.178900e+04,1.939387e-02,6.534109e-01,1.000000e+00,1.500000e+01
1.888652e-02,8.978490e-02,0.000000e+00,8.898513e-01,6.558972e-01,2.380992e-03,-7.548232e-01,7.031188e-01,-6.144364e+00,-7.880252e-02,2.260590e-01,-2.178900e+04,1.922183e-02,6.801151e-01,1.000000e+00,1.500000e+01
1.873211e-02,9.142337e-02,0.000000e+00,8.938884e-01,6.641022e-01,7.400432e-03,-7.475837e-01,7.150902e-01,-6.172596e+00,-7.384109e-02,2.224873e-01,-2.178900e+04,1.905762e-02,7.056226e-01,1.000000e+00,1.500000e+01
1.858457e-02,9.298843e-02,0.000000e+00,8.975677e-01,6.719127e-01,1.220198e-02,-7.405121e-01,7.269625e-01,-6.131677e+00,-6.966312e-02,2.190177e-01,-2.178900e+04,1.890094e-02,7.299875e-01,1.000000e+00,1.500000e+01
1.844287e-02,9.448338e-02,0.000000e+00,9.010374e-01,6.793528e-01,1.678495e-02,-7.336062e-01,7.381949e-01,-6.056568e+00,-6.521980e-02,2.156487e-01,-2.178900e+04,1.875149e-02,7.532620e-01,1.000000e+00,1.500000e+01
1.830746e-02,9.591136e-02,0.000000e+00,9.043017e-01,6.864305e-01,2.114721e-02,-7.268822e-01,7.487817e-01,-6.041426e+00,-6.049332e-02,2.123802e-01,-2.178900e+04,1.860888e-02,7.754938e-01,1.000000e+00,1.500000e+01
1.817812e-02,9.727536e-02,0.000000e+00,9.073819e-01,6.931612e-01,2.528537e-02,-7.203375e-01,7.590330e-01,-6.046495e+00,-5.612794e-02,2.092112e-01,-2.178900e+04,1.847279e-02,7.967298e-01,1.000000e+00,1.500000e+01
1.805457e-02,9.857826e-02,0.000000e+00,9.102672e-01,6.995649e-01,2.921876e-02,-7.139703e-01,7.689360e-01,-6.020722e+00,-5.216368e-02,2.061405e-01,-2.178900e+04,1.834290e-02,8.170143e-01,1.000000e+00,1.500000e+01
1.793655e-02,9.982279e-02,0.000000e+00,9.129636e-01,7.056615e-01,3.296425e-02,-7.077742e-01,7.784401e-01,-5.943496e+00,-4.822035e-02,2.031667e-01,-2.178900e+04,1.821895e-02,8.363902e-01,1.000000e+00,1.500000e+01
1.782382e-02,1.010116e-01,0.000000e+00,9.155162e-01,7.114569e-01,3.653667e-02,-7.017638e-01,7.874773e-01,-5.952945e+00,-4.350717e-02,2.002883e-01,-2.178900e+04,1.810065e-02,8.548980e-01,1.000000e+00,1.500000e+01
1.771614e-02,1.021471e-01,0.000000e+00,9.179210e-01,7.169665e-01,3.997975e-02,-6.959491e-01,7.961200e-01,-5.996336e+00,-3.983013e-02,1.975037e-01,-2.178900e+04,1.798774e-02,8.725767e-01,1.000000e+00,1.500000e+01
1.761329e-02,1.032317e-01,0.000000e+00,9.201620e-01,7.222005e-01,4.322571e-02,-6.903115e-01,8.044959e-01,-5.995072e+00,-3.673884e-02,1.948112e-01,-2.178900e+04,1.787998e-02,8.894634e-01,1.000000e+00,1.500000e+01
1.751499e-02,1.042678e-01,0.000000e+00,9.222426e-01,7.271862e-01,4.636474e-02,-6.848564e-01,8.122699e-01,-5.972673e+00,-3.372217e-02,1.922090e-01,-2.178900e+04,1.777714e-02,9.055937e-01,1.000000e+00,1.500000e+01
1.742038e-02,1.052574e-01,0.000000e+00,9.242197e-01,7.319309e-01,4.935306e-02,-6.795811e-01,8.199702e-01,-5.905897e+00,-3.112904e-02,1.896946e-01,-2.178900e+04,1.767905e-02,9.210024e-01,1.000000e+00,1.500000e+01
1.732909e-02,1.062028e-01,0.000000e+00,9.261194e-01,7.364398e-01,5.221474e-02,-6.744739e-01,8.271601e-01,-5.879536e+00,-2.763423e-02,1.872658e-01,-2.178900e+04,1.758552e-02,9.357221e-01,1.000000e+00,1.500000e+01
1.724193e-02,1.071057e-01,0.000000e+00,9.278827e-01,7.407212e-01,5.495175e-02,-6.695421e-01,8.342955e-01,-5.823747e+00,-2.474811e-02,1.849218e-01,-2.178900e+04,1.749625e-02,9.497823e-01,1.000000e+00,1.500000e+01
1.715877e-02,1.079682e-01,0.000000e+00,9.295820e-01,7.447928e-01,5.756195e-02,-6.647948e-01,8.408256e-01,-5.829658e+00,-2.185587e-02,1.826606e-01,-2.178900e+04,1.741102e-02,9.632125e-01,1.000000e+00,1.500000e+01
1.707928e-02,1.087921e-01,0.000000e+00,9.311601e-01,7.486662e-01,6.007792e-02,-6.602054e-01,8.473564e-01,-5.787468e+00,-1.789025e-02,1.804801e-01,-2.178900e+04,1.732968e-02,9.760411e-01,1.000000e+00,1.500000e+01
1.700335e-02,1.095790e-01,0.000000e+00,9.326892e-01,7.523119e-01,6.277565e-02,-6.557905e-01,8.533354e-01,-5.787968e+00,-1.587969e-02,1.783783e-01,-2.178900e+04,1.725203e-02,9.882951e-01,1.000000e+00,1.500000e+01
1.693084e-02,1.103308e-01,0.000000e+00,9.340846e-01,7.557705e-01,6.543836e-02,-6.515558e-01,8.592815e-01,-5.744937e+00,-1.600157e-02,1.763531e-01,-2.178900e+04,1.717790e-02,1.000000e+00,1.000000e+00,1.500000e+01
2.478109e-02,4.669328e-02,0.000000e+00,6.925163e-01,4.300940e-01,-1.775448e-01,-8.851521e-01,3.808007e-01,-6.877047e+00,-2.446612e-01,3.134181e-01,-2.178900e+04,2.566943e-02,0.000000e+00,1.000000e+00,1.500000e+01
2.470712e-02,4.744092e-02,0.000000e+00,6.986219e-01,4.337182e-01,-1.729049e-01,-8.842836e-01,3.861714e-01,-6.865975e+00,-2.425459e-01,3.123161e-01,-2.178900e+04,2.558579e-02,1.169886e-02,1.000000e+00,1.500000e+01
2.462967e-02,4.822363e-02,0.000000e+00,7.049047e-01,4.375194e-01,-1.681139e-01,-8.833405e-01,3.918397e-01,-6.843789e+00,-2.394048e-01,3.111545e-01,-2.178900e+04,2.549825e-02,2.394640e-02,1.000000e+00,1.500000e+01
2.454859e-02,4.904304e-02,0.000000e+00,7.113153e-01,4.415172e-01,-1.632601e-01,-8.822650e-01,3.977202e-01,-6.817270e+00,-2.338011e-01,3.099299e-01,-2.178900e+04,2.540662e-02,3.676835e-02,1.000000e+00,1.500000e+01
2.446371e-02,4.990089e-02,0.000000e+00,7.177922e-01,4.457167e-01,-1.583266e-01,-8.810459e-01,4.038536e-01,-6.778589e+00,-2.297797e-01,3.086382e-01,-2.178900e+04,2.531073e-02,5.019165e-02,1.000000e+00,1.500000e+01
2.437485e-02,5.079897e-02,0.000000e+00,7.244000e-01,4.501238e-01,-1.532590e-01,-8.797061e-01,4.103098e-01,-6.728027e+00,-2.257171e-01,3.072754e-01,-2.178900e+04,2.521037e-02,6.424449e-02,1.000000e+00,1.500000e+01
2.428182e-02,5.173916e-02,0.000000e+00,7.311376e-01,4.547521e-01,-1.481034e-01,-8.782074e-01,4.170345e-01,-6.683286e+00,-2.197950e-01,3.058369e-01,-2.178900e+04,2.510534e-02,7.895642e-02,1.000000e+00,1.500000e+01
2.418443e-02,5.272346e-02,0.000000e+00,7.378627e-01,4.596138e-01,-1.428645e-01,-8.765321e-01,4.240422e-01,-6.638383e+00,-2.145759e-01,3.043178e-01,-2.178900e+04,2.499541e-02,9.435833e-02,1.000000e+00,1.500000e+01
2.408247e-02,5.375391e-02,0.000000e+00,7.446667e-01,4.647173e-01,-1.374931e-01,-8.746976e-01,4.313783e-01,-6.590428e+00,-2.101845e-01,3.027131e-01,-2.178900e+04,2.488037e-02,1.104826e-01,1.000000e+00,1.500000e+01
2.397573e-02,5.483270e-02,0.000000e+00,7.515318e-01,4.700748e-01,-1.319976e-01,-8.726827e-01,4.390579e-01,-6.547453e+00,-2.053042e-01,3.010170e-01,-2.178900e+04,2.475999e-02,1.273631e-01,1.000000e+00,1.500000e+01
2.386398e-02,5.596208e-02,0.000000e+00,7.584423e-01,4.756989e-01,-1.263774e-01,-8.704700e-01,4.470979e-01,-6.507350e+00,-2.000652e-01,2.992235e-01,-2.178900e+04,2.463400e-02,1.450353e-01,1.000000e+00,1.500000e+01
2.374699e-02,5.714443e-02,0.000000e+00,7.653834e-01,4.816016e-01,-1.206285e-01,-8.680420e-01,4.554526e-01,-6.479226e+00,-1.945668e-01,2.973261e-01,-2.178900e+04,2.450217e-02,1.635363e-01,1.000000e+00,1.500000e+01
2.362452e-02,5.838223e-02,0.000000e+00,7.723589e-01,4.877953e-01,-1.147432e-01,-8.653811e-01,4.641671e-01,-6.461702e+00,-1.888829e-01,2.953174e-01,-2.178900e+04,2.436421e-02,1.829050e-01,1.000000e+00,1.500000e+01
